oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
99000000000;08.02.2019;55,15;108,21;70,44;30,98;53,85;30,51;27,79;160,83;29,69;60,92;38,77;112,4;49,39;289;201,06;0;433,25;186,08;287,59;0;209,93;380,14;221,54;584,14;64,39;465,04;5,45;130,52;78,9;17,32;30,52;72,27;5 665,27;4 836,75;5 823,48;3 352,26;535,34;7 706,56;1 978,67;1 230,49;2 665,16;1 503,99;1 840,40;2 190,61;1 856,47;1 003,86;5 084,30;4 209,69;1 239,23;1 571,63;0;143,16;3 936,94;808,01;0;506,48;585,03;510,37;385,96;8 421,28;958,23;45 679,00;50,13;2 514,26;503,07;4 689,84;2 926,00;42,72;44,56;45,31;51,41;44 484,23;28 001,92;1 737,19;3 775,03
99000000000;09.02.2019;56,45;109,22;72,33;30,89;51,5;30,21;27,7;159,68;32,37;53,52;41,18;114,3;49,44;282,8;195,07;0;446,78;177,46;289,47;0;212,49;379,27;223,12;596,35;64,74;475,82;5,49;128,22;78,39;18,43;29,37;78,64;5 692,16;4 858,22;5 849,48;3 721,16;619,29;5 917,72;2 554,75;1 539,07;3 471,10;1 990,93;1 848,98;2 455,82;2 524,37;1 114,83;5 586,50;4 275,69;1 191,32;1 458,46;0;159,22;4 545,74;1 055,99;0;446,12;475,32;459,25;400,28;8 111,85;984,37;46 419,00;77,35;3 123,17;560,74;5 580,13;3 353,00;42,72;44,56;45,27;51,48;41 884,68;24 687,90;1 299,36;3 711,38
99000000000;10.02.2019;58,17;103,03;70,83;30,49;57,87;32,81;26,89;158,3;29,07;53,43;39,96;113,1;48,98;291,82;190,75;0;0;181,06;290,85;0;210,43;371,49;219,53;588,36;64,1;453,62;5,25;126,78;79,47;17,94;30,32;68,62;5 620,91;4 799,04;5 777,45;2 878,09;482,48;5 363,69;2 322,03;1 046,30;2 289,73;1 537,74;1 537,09;2 079,66;1 840,06;971,11;4 466,80;3 744,10;999,05;1 329,40;0;0;3 072,94;616,19;0;327,39;392,76;381,67;345,47;7 312,18;773,84;41 449,00;51,17;2 265,38;437,78;4 228,81;2 532,00;42,66;44,53;45,16;51,31;34 240,73;21 993,19;1 329,41;1 098,84
99000000000;11.02.2019;53,84;103,67;70,63;30,41;47,75;30,48;28,58;158,59;29,36;59,09;41,75;111,5;49,61;300,98;196,02;0;0;181,41;289,26;0;213,66;370,2;217,33;597,29;64,33;449,68;5,37;128,85;78,29;16,79;29,84;69,43;5 650,32;4 823,65;5 802,02;3 115,01;417,02;6 409,17;1 626,88;1 148,48;2 643,41;1 063,51;1 355,83;1 796,56;1 414,02;856;4 240,00;3 506,37;940,76;1 368,27;0;0;2 998,39;546,8;0;316,41;400,93;426,46;306,04;6 886,56;814,47;36 069,00;41,82;2 055,72;428,06;3 900,53;2 339,75;42,77;44,58;45,19;51,68;40 052,14;23 073,40;1 336,74;4 157,94
99000000000;12.02.2019;54,84;105,12;72,18;31,87;60,27;32,71;26,62;162,46;29,77;58,17;40,35;116,9;49,94;300,97;197,88;0;0;184,44;289,68;0;210,82;372,22;215,28;594,85;64,19;461,01;5,35;122,51;78,58;19,66;28,82;75,03;5 696,19;4 860,39;5 869,15;3 567,46;534,08;6 582,90;1 622,46;1 117,11;2 739,47;1 135,26;1 400,85;1 837,86;1 407,24;980,58;4 458,50;3 897,34;1 069,16;1 447,89;0;0;3 448,02;689,74;0;352,2;487,27;505,81;335,77;7 521,88;824,25;39 665,00;45,95;2 339,08;573,14;4 697,62;2 738,00;42,77;44,54;45,07;51,42;42 179,77;24 414,39;1 419,23;3 859,34
99000000000;13.02.2019;59,26;107,58;71,02;30,83;50,45;30,37;27,91;159,78;29,71;53,98;40,59;118,6;49,61;325,95;182,92;0;0;184,89;284,15;0;212;378,56;214,87;567,72;63,79;459,04;5,24;135,78;78,41;17,69;30,57;72,72;5 668,36;4 835,10;5 845,82;3 016,12;468,32;6 897,09;1 698,17;1 204,96;2 559,64;1 184,33;1 235,32;1 666,06;1 683,81;865,7;4 507,10;3 577,47;1 144,70;1 654,09;0;0;2 866,33;747,76;0;353,64;421,26;419,01;306,48;7 271,76;782,33;36 901,00;47,59;2 144,54;434,01;4 153,80;2 688,00;42,77;44,56;45,15;51,05;39 950,18;26 245,04;1 115,35;3 396,34
99000000000;14.02.2019;57,31;99,83;70,48;30,76;62,93;31,21;29,65;166,62;29,12;59,94;40,83;120,2;49,81;374,35;185,95;0;406,73;185,83;285,54;0;215,64;371,1;214,23;573,06;64,7;460,9;5,22;139,38;78,3;18,39;30,5;72,96;5 677,19;4 840,89;5 876,59;3 029,21;498,6;7 203,22;1 628,22;1 041,27;2 531,10;1 340,56;1 471,25;1 858,56;1 399,21;926,86;4 855,00;3 516,87;1 197,09;1 501,04;0;134,16;3 026,99;762,23;0;347,42;431,42;444,03;309,48;6 695,85;841,08;37 597,00;41,54;2 110,78;404,78;4 361,28;2 550,00;42,75;44,57;45,11;51,18;39 010,16;23 930,31;1 143,38;2 369,24
99000000000;15.02.2019;56,14;101,23;71,5;32,19;51,18;32,35;28,39;162,32;29,53;54,75;41,98;115,8;49,37;299,31;184,67;0;446,87;185,7;290,32;0;207,83;370,17;209,58;569,48;62,49;465,27;5,29;129,01;78,13;18,16;29,22;83,97;5 668,93;4 837,40;5 824,84;3 679,61;635,12;7 241,53;2 030,08;1 574,30;2 842,00;1 608,98;1 984,04;2 111,79;2 186,79;1 131,51;5 852,70;4 173,98;1 401,13;1 688,08;0;143,79;4 105,40;1 098,89;0;499,31;609,58;606,85;399,56;9 385,26;982,27;46 579,00;51,3;2 723,51;487,48;5 416,51;3 169,66;42,75;44,55;44,98;51,65;43 847,67;27 752,90;1 603,81;3 964,24
99000000000;16.02.2019;59,52;110,41;74,15;31,65;55,02;32,98;28,89;160,37;30,24;60,31;38,17;119,1;49,54;307,36;192,44;0;387,74;186,09;294,61;0;214,32;377,88;208,65;568,98;62,57;464,61;5,44;131,89;79,53;17,41;29,21;74,7;5 672,15;4 830,21;5 829,76;3 785,66;636,63;5 502,58;2 514,53;1 504,23;3 208,64;1 655,59;2 153,89;2 126,90;1 902,07;1 014,29;5 758,10;4 639,97;1 358,16;1 618,75;0;153,74;4 130,02;1 157,94;0;435,62;435,51;492,81;431,94;8 673,89;1 014,36;42 527,00;62,57;2 975,08;638,08;5 357,71;3 034,26;42,67;44,54;45,1;51,47;42 881,25;27 065,96;1 302,08;2 399,47
99000000000;17.02.2019;59,25;106,91;72,74;30,74;55,4;33,92;27,88;148,96;30,43;57,19;38,55;118,9;48,91;299,8;182,95;0;0;183,06;291,97;0;201,1;371,45;208,35;576,05;63,59;470,43;5,15;126,26;78,72;19,66;27,9;81,65;5 691,29;4 853,43;5 852,77;2 800,50;509,79;5 105,59;2 089,82;1 256,18;2 421,22;1 390,32;1 567,27;1 298,65;1 227,42;890,84;4 552,50;3 663,65;1 089,41;1 430,97;0;0;3 072,28;655,79;0;298,59;427,13;459,98;352,58;6 817,30;782,75;41 745,50;52,16;2 234,98;442,94;4 027,87;2 884,31;42,53;44,46;44,92;49;33 690,53;20 636,37;1 166,02;381,18
99000000000;18.02.2019;57,83;108,4;70,75;30,73;50,91;32,73;31,08;168,13;30,18;58,43;35,43;114,8;50,11;327,56;183,15;0;0;184,32;277,62;0;208,81;370,88;209,71;573,75;63,76;450,74;5,26;122,16;79,49;18,64;27,38;82,34;5 666,03;4 833,47;5 836,93;2 724,24;442,11;6 069,05;1 307,90;1 036,73;2 252,08;964,77;1 244,36;1 192,43;1 107,31;790,29;4 085,50;3 317,18;1 091,73;1 468,79;0;0;2 710,19;460,35;0;316,52;401,84;448,95;268,79;6 974,24;710,37;30 976,00;34,78;1 797,93;457,74;3 428,06;2 469,61;42,77;44,56;44,98;51,1;37 281,94;21 496,76;1 494,45;4 617,40
99000000000;19.02.2019;57,88;101,37;69,9;28,46;53,07;32,64;31,06;178,25;34,85;54,99;41,96;120,7;49,07;333,6;186,34;0;0;188,41;284,27;0;209,58;367,42;213,95;481,94;64,35;449,54;5,28;0;81,24;18,62;31,11;80,9;5 700,66;4 863,36;5 884,67;2 662,48;429;6 842,14;1 673,07;1 009,79;2 198,27;962,69;1 486,55;1 136,47;1 702,61;795,22;4 240,30;3 252,97;933,62;1 369,96;0;0;2 532,32;659,57;0;299,26;458,34;495,62;412,92;6 936,92;777,13;32 743,00;0;1 708,35;385,7;3 415,01;2 244,68;42,77;44,62;45,19;51,5;37 061,40;21 436,98;1 293,05;3 419,33
99000000000;20.02.2019;58,89;105,41;70,39;31,16;58,66;31,41;27,94;179,15;36,15;62,68;42,57;121,9;49,23;312,5;191,64;0;0;184,03;285,03;0;215,72;373,39;220,53;574,93;63,92;457,87;5,28;131,11;80,35;17,98;31,21;76,35;5 742,57;4 898,79;5 953,62;2 928,00;519,84;6 725,54;1 539,26;997,51;2 239,64;1 025,32;1 462,64;1 144,43;1 356,22;705,52;4 686,00;3 450,89;1 112,30;1 503,95;0;0;2 819,05;1 217,96;0;325,2;482,23;365,38;287,67;6 825,44;795,26;37 440,00;44,03;1 828,40;482,6;3 939,43;2 629,00;42,73;44,57;45,16;51,35;37 575,94;22 930,35;1 473,86;4 180,57
99000000000;21.02.2019;59,35;100,04;72,64;29,98;50,64;30,69;28,5;184,11;30,38;57,17;43,89;121,3;49,54;347,47;188,18;0;424,08;190,16;294,48;0;196,61;375,86;214,87;579,57;62,97;461,88;4,97;125,19;78,97;18,87;31,78;79,56;5 732,59;4 885,83;5 923,85;2 703,38;511,21;6 109,14;1 204,14;1 088,99;2 365,45;1 008,06;1 589,35;1 256,46;1 689,82;789,38;4 727,80;3 054,66;1 196,60;1 368,07;0;84,15;2 929,36;702,52;0;370,61;454,46;508,02;303,36;6 699,19;877,84;36 971,00;45,55;1 674,50;373,68;3 973,56;2 535,00;42,75;44,55;45,29;51,21;37 435,19;23 897,57;1 190,34;2 822,25
99000000000;22.02.2019;58,78;106,53;72,05;30,96;56,4;31,79;29,23;181,59;33,51;57,11;45,42;123,9;49,14;341,94;191,2;0;445,49;185,3;300,11;0;168,32;367,65;212,85;582,46;63;467,46;4,9;131,65;79,14;19,76;31,87;83,34;5 772,33;4 920,80;5 974,27;3 019,53;629,34;7 437,98;1 700,03;1 168,74;2 310,95;1 359,92;2 833,50;1 431,46;2 158,88;939,3;5 544,00;3 500,74;1 453,18;1 445,42;0;119,83;4 256,90;941,56;0;729,63;559,6;635,04;344,49;8 349,22;1 159,11;46 901,00;53,14;2 115,52;465,7;4 816,60;2 765,00;42,75;44,54;45,07;51,19;42 200,01;26 813,74;1 389,47;2 633,07
99000000000;23.02.2019;60,55;107,62;74,94;31,97;61,72;33,41;29,58;178,34;30,42;63,65;43,24;118,8;49,08;329,5;186,79;0;455,54;195,14;286,53;0;229,49;365,27;213,27;590,65;63,71;478,43;5,05;125,22;79,94;20,36;32,3;83,64;5 840,71;4 979,43;6 004,64;2 439,94;484,4;5 284,71;1 200,04;799,66;1 661,07;1 636,49;2 196,34;1 175,14;1 341,12;767,96;5 513,80;2 892,28;1 007,33;1 111,11;0;83,72;3 276,92;644,7;0;353,97;373,5;380,98;242,09;6 502,93;842,96;37 380,00;26,71;1 586,02;411,82;3 743,84;2 136,00;42,59;44,52;45,12;49,55;32 669,66;20 072,06;965,02;342,83
99000000000;24.02.2019;59,52;101,52;73,1;30,53;58,51;34,72;29,51;185,17;30,68;60,55;43,09;118;49,26;288,91;180,61;0;0;189,42;297,03;0;204,73;370,3;217,39;577,76;63,32;471,06;4,92;126,42;80,58;18,57;30,05;72,94;5 774,71;4 924,29;5 941,77;2 750,64;447,24;4 767,62;1 439,43;901,35;1 884,71;1 416,47;1 350,15;936,11;1 194,06;844,18;4 212,70;2 873,79;867,26;1 265,40;0;0;2 198,35;422,44;0;241,22;370,24;350,3;262;6 638,24;649,18;42 093,00;31,03;1 562,45;398,21;3 472,65;2 034,58;42,52;44,46;45,04;48,99;27 736,95;20 679,27;991,1;40,42
99000000000;25.02.2019;57,58;101,61;72,62;30,93;59,5;32,41;30,21;189,48;30,3;56,27;43,59;108,5;49,53;299,12;197,67;0;0;184,09;294,38;0;165,32;362,58;218,02;567,74;63,68;455,02;4,89;127,21;80,99;19,27;28,86;79,24;5 684,38;4 851,73;5 814,87;2 759,40;425,7;6 241,56;1 248,41;840,95;2 138,75;1 396,59;1 186,94;912,09;1 492,55;910,06;4 670,50;3 115,35;937,3;1 314,33;0;0;2 577,83;405,73;0;511,28;468,12;437,75;264,28;7 366,46;748,35;37 634,00;33,63;1 575,11;426,88;3 524,55;2 107,31;42,74;44,57;45,14;51,33;36 172,53;23 001,72;1 364,60;3 358,41
99000000000;26.02.2019;56,92;97,68;70,94;31,38;56,48;33,36;30,35;190,01;31,46;56,85;43,2;121,9;49,65;256,21;192,42;0;0;183,52;292,29;0;197,21;371,51;218,13;573,79;63,56;455,8;4,95;132,68;78,58;17,94;28,68;83,57;5 740,21;4 894,71;5 945,51;2 146,11;403,67;4 874,55;1 127,74;703,52;1 809,44;1 174,36;966,7;922,87;1 247,04;766,2;3 096,00;2 420,34;1 026,69;994,94;0;0;2 056,01;462,15;0;234,23;392,06;348,02;226,17;5 726,34;562,94;28 553,00;30,75;1 451,29;361,67;3 049,84;1 944,00;42,74;44,59;45,08;51,25;33 290,40;18 813,89;1 387,85;3 162,67
99000000000;27.02.2019;58,75;105,19;71,12;30,62;55,91;35,41;30,2;187,85;30,38;56,53;45,53;116;49,52;310,27;198,29;0;0;193,91;292,55;0;202,85;375,31;215,17;578,47;65,3;460,57;4,99;134,41;79,19;17,72;28,96;71,69;5 719,98;4 878,93;5 892,74;2 431,75;551,17;6 101,79;1 191,19;864,77;1 600,61;1 346,93;1 210,37;894,16;1 559,15;777,91;4 214,80;2 741,58;1 045,67;1 145,67;0;0;2 308,19;448,13;0;303,83;404,24;406,55;235,26;6 518,38;681,75;34 925,00;36,01;1 730,48;379,43;3 128,19;1 936,00;42,76;44,54;45,06;51,6;36 841,98;22 327,47;1 673,11;3 058,56
99000000000;28.02.2019;56,66;100,33;70,43;33,34;53,08;32,77;30,72;184,4;32,51;57,29;46,84;117,3;49,81;297,88;190,63;0;433,52;182,14;297,01;0;208,4;378,66;218,6;559,05;64,04;468,51;4,86;127,79;80,66;20,38;28,26;75;5 723,63;4 882,00;5 900,94;2 854,61;565,38;7 105,17;1 442,24;978,07;2 190,10;1 492,26;1 451,09;1 025,65;1 637,84;832,31;4 800,30;3 264,22;1 151,79;1 378,90;0;87;2 829,56;663,8;0;315,81;427,28;433,6;275,62;7 316,54;761,12;40 037,50;35,65;1 828,42;451,04;3 960,53;2 059,16;42,75;44,57;45,09;51,29;36 258,90;23 212,21;1 311,69;3 536,54
99000000000;01.03.2019;57,28;94,8;76,01;32,9;53,47;32,13;30,05;181,86;41,11;58,23;38,23;122;49,23;332,25;192,58;0;428,66;181,34;298,37;0;201,54;378,27;220,67;563,15;64,32;483,3;4,94;125,99;81,92;18,57;30,87;75,11;5 798,43;4 941,35;5 978,66;3 249,92;677,81;6 815,20;1 833,07;1 161,03;2 588,00;1 853,77;1 638,39;1 254,17;1 870,97;934,82;5 381,90;3 392,37;1 304,99;1 406,57;0;99,64;3 562,69;748,3;0;467,12;505,97;489,31;328,18;7 882,32;885,37;43 638,00;47,87;2 002,60;470,29;4 250,19;2 098,60;42,73;44,55;45,13;51,34;38 187,25;23 926,92;1 477,92;3 190,98
99000000000;02.03.2019;60,16;100,08;75,93;31,4;60,49;34,49;30,71;164,22;30,36;55,69;37,95;121,8;49,39;333,35;194,99;0;397,59;181,57;298,43;0;220,66;378,75;216,79;549,51;66,02;481,72;4,93;125,03;82,49;18,68;32,21;84,29;5 744,45;4 891,49;5 912,39;3 205,26;688,74;5 301,10;1 902,28;1 187,84;2 395,82;2 253,25;2 535,06;1 376,67;2 069,24;1 176,46;5 866,70;3 591,17;1 370,63;1 367,99;0;167,34;3 902,63;775,89;0;392,89;423,22;474,14;349,39;7 794,05;934,02;43 581,00;44,8;2 146,82;519,39;4 411,92;2 626,69;42,7;44,54;45,17;51,58;37 946,96;22 476,42;1 575,11;2 571,86
99000000000;03.03.2019;60,91;96,19;73,27;31,51;59,23;34,63;29,43;183,02;30,16;54,29;40,78;119,1;48,31;322,14;189,72;0;444,01;179,45;292,79;0;202,25;373,96;218,27;551,31;64,12;488,4;4,79;120,68;81,1;20,23;29,06;76,41;5 722,20;4 878,02;5 904,40;2 824,83;576,56;5 035,32;1 943,55;1 064,33;1 898,51;2 035,11;1 549,20;1 156,40;1 691,43;1 021,34;4 871,30;3 074,84;1 246,20;1 361,19;0;86,9;2 918,52;617,2;0;313,85;403,05;432,95;336,55;7 254,47;675,05;43 800,00;34,64;1 890,89;444,89;3 642,31;2 120,00;42,52;44,45;44,99;49;29 392,97;20 963,81;1 311,82;203,89
99000000000;04.03.2019;56,72;98,85;72,42;32,83;56,42;32,84;30,22;170,45;30,09;55,51;41,31;116,3;49,24;342,6;189,35;0;0;180,6;286,66;0;162,98;348,18;211,25;512,81;64,16;474,12;4,83;118,21;82,65;17,93;28,76;80,31;5 656,94;4 823,96;5 813,50;2 485,69;474,38;5 793,64;2 178,80;953,81;1 967,98;1 465,14;1 343,54;998,51;1 504,74;954,09;4 471,40;2 979,05;1 336,43;1 272,38;0;0;2 694,11;495,74;0;523,31;638,16;611,98;390,47;8 136,73;663,13;40 827,00;36,71;1 556,91;469,58;3 378,92;2 369,00;42,74;44,55;45,23;51,5;33 606,53;22 590,69;1 242,21;3 826,94
99000000000;05.03.2019;60,64;98,4;70,91;37,67;55,2;31,9;30,25;156,56;29,68;59,24;43,38;116,8;49,28;376,15;187,94;0;0;182,1;262,9;0;205,26;362,2;210,45;477,97;63,86;476,87;4,93;114,09;79,8;19,3;29,26;75,81;5 655,13;4 821,54;5 821,13;2 708,98;471,51;6 323,58;2 308,40;981,11;2 237,76;1 470,22;1 705,87;1 076,46;1 302,00;1 026,01;4 458,10;3 366,61;1 424,40;1 332,48;0;0;2 931,60;714,73;0;346,51;492,59;595,86;357,5;7 810,69;817,09;40 227,00;37,26;2 018,27;426,01;3 555,27;2 276,54;42,75;44,52;45,2;51,44;35 734,28;23 729,33;1 495,31;4 052,05
99000000000;06.03.2019;57,95;109,63;72,4;31,36;51,39;34,14;29,65;148,03;30,02;54,22;45,88;123,4;49,42;450,31;204,28;0;423,88;183,57;296,91;0;204,66;367,23;206,83;495,41;63,67;433,86;5;123,29;80,2;18,22;30,36;72,17;5 695,08;4 851,64;5 867,16;2 745,72;498,91;6 625,56;2 070,77;1 096,64;1 857,17;1 441,56;2 033,58;1 274,51;1 862,80;885,24;4 997,20;3 367,71;2 031,68;1 326,85;0;91,64;3 646,98;825,22;0;420,7;502,97;646,84;459,8;7 983,81;1 036,40;45 419,00;37,95;2 060,93;414,09;4 028,57;2 581,48;42,72;44,54;45,21;51,24;39 579,37;23 265,83;1 302,46;3 447,45
99000000000;07.03.2019;58,72;114,03;71,99;31,85;45,16;32,71;29,67;151,11;32,98;63,27;41,66;118,4;49,24;533,49;195,93;0;434,12;183,4;292,4;0;175,19;371,29;209,07;514,28;64,48;481,97;5,06;121,4;79,91;18,1;30,75;82,41;5 743,11;4 897,71;5 911,36;2 662,21;597,82;6 847,26;2 241,83;1 107,44;2 043,28;1 816,44;3 139,96;1 524,62;1 869,67;962,59;6 736,00;3 217,71;1 845,74;1 123,74;0;177,82;4 618,41;1 303,23;0;755,42;421,63;716,64;410,8;7 261,68;1 115,51;46 689,00;40;2 181,72;507,85;4 630,52;2 549,75;42,7;44,52;45,21;51,45;43 482,65;25 986,53;1 552,93;3 994,91
99000000000;08.03.2019;57,48;121,26;74,08;30,61;57,38;33,73;29,36;142,1;30,54;65,4;49,8;122,5;49,37;598,8;204,1;0;0;197,11;295,39;0;223,37;372,73;211,48;534,47;64,94;477,91;5,05;0;79,95;18,53;32,22;82,05;5 877,69;5 009,98;6 043,49;2 151,22;471,76;4 840,02;1 225,82;714,37;1 323,82;1 924,21;3 401,96;1 219,62;1 366,44;599,29;5 227,40;2 409,47;1 354,57;805,68;0;0;3 034,80;679,32;0;310,51;320,95;405,4;259,15;5 969,30;835,75;37 171,00;0;1 568,17;336,32;3 283,41;2 047,63;42,72;44,53;45,15;50,93;34 025,99;20 772,21;1 178,41;2 775,14
99000000000;09.03.2019;63,42;107,83;75,83;31,51;57,69;34,32;28,48;155,93;30,77;61,97;45,9;124,9;49,23;317,37;198,83;0;450,26;191,6;301,89;0;209,66;365,27;204,89;524,26;64,83;485,56;5,15;0;80,22;18,98;29,74;69,84;5 856,22;4 989,35;6 013,75;2 380,90;402,54;4 694,93;2 068,83;899,53;2 029,45;1 850,40;1 737,94;1 368,53;1 210,89;819,82;4 076,90;3 163,99;815,83;960,95;0;83,5;2 577,90;580,31;0;303,68;417,72;490,94;351,07;7 427,34;651,67;37 473,00;0;1 734,85;362,32;3 268,17;1 978,97;42,63;44,47;45,06;49,37;31 174,36;19 085,62;1 619,97;636,94
99000000000;10.03.2019;59,4;106,3;72,92;31,01;47,93;36;28,27;150,44;30,38;61,04;44,21;120,5;48,74;288,29;189,55;0;0;191,06;293,9;0;215,78;359,25;207,86;521,7;63,99;472,75;4,86;0;81,62;18,57;30,37;70,61;5 744,96;4 898,06;5 893,15;2 411,07;415,29;4 565,40;2 199,50;1 032,37;1 707,17;1 701,21;1 571,91;1 538,72;1 246,36;960,88;4 048,20;3 194,72;921,69;1 033,12;0;0;2 172,07;492,04;0;289,61;416,56;477,2;318,23;7 465,43;674,67;42 937,16;0;1 615,62;422,08;3 176,90;2 033,00;42,62;44,51;44,98;50,28;30 063,60;19 522,93;1 308,35;375,01
99000000000;11.03.2019;60,48;104,53;71,75;30,47;58,17;34,55;28,27;140,22;30,6;55,58;44,56;120,3;49,32;281,39;190,38;0;0;188,69;282,55;0;200,66;362,45;210,13;527,27;64,11;454,08;5,05;0;78,62;18,54;29,28;69,3;5 694,55;4 856,45;5 850,51;2 590,37;428,11;5 707,19;1 503,50;872,37;2 127,50;1 538,03;1 844,12;1 358,02;1 718,87;1 032,30;3 841,50;3 296,85;850,68;1 122,57;0;0;2 534,11;661,44;0;296,85;469,01;402,33;275,56;7 080,43;813,06;33 040,00;0;1 707,25;426,76;3 567,25;2 117,85;42,74;44,55;45,06;51,39;34 764,83;22 687,66;1 323,63;2 755,51
99000000000;12.03.2019;59,82;98,56;73,14;30,18;60,13;33,88;28,53;132,38;30,58;56,66;45,17;116,9;50,02;277,34;189,88;0;431,21;187,31;274,16;0;217,93;378;214,69;545,63;65,04;474,8;5,14;117,32;81,81;17,35;27,61;71,01;5 705,00;4 864,46;5 842,97;3 075,42;564,26;5 593,90;1 277,77;1 005,77;2 266,37;1 889,86;2 013,69;1 521,83;1 884,38;1 118,75;4 537,10;3 089,98;1 005,89;1 357,77;0;69,41;2 880,59;743,37;0;307,05;449,86;395,3;321,24;7 014,04;698,04;34 386,00;37,41;2 015,69;440,85;4 472,76;2 635,17;42,76;44,58;45,04;51,11;34 713,35;21 157,40;1 519,39;3 227,52
99000000000;13.03.2019;61,94;97,16;70,89;30,84;49,45;34,21;27,99;137,46;30,44;48,86;45,58;116,3;46,75;270,45;184,96;0;436,73;190,62;295,17;0;198,02;369,37;206,94;546,06;64,9;476,5;5,12;131,5;82,45;17,95;28,88;74,79;5 660,93;4 833,85;5 793,50;2 576,67;636,91;6 556,11;1 642,51;1 027,37;2 003,95;1 781,41;1 604,06;1 585,43;1 806,30;1 134,43;4 340,20;6 686,68;971,82;1 358,50;0;86,68;2 579,25;732,86;0;379,77;407,45;400,67;280,91;6 418,84;627,77;31 514,00;39,22;1 617,63;489,66;3 831,98;2 511,51;42,7;44,54;45,08;50,74;33 052,61;21 279,69;1 582,71;2 590,54
99000000000;14.03.2019;59,9;97,01;70,63;30,72;63,66;32,79;27,92;136,51;30,25;52,3;46,63;118,4;46,91;280,61;188,17;0;435,65;188,77;282,76;0;211,69;372,11;212,53;536,23;64,75;474,45;5,1;122,56;83,44;17,15;27,83;66,95;5 667,19;4 836,32;5 819,86;3 057,69;734,04;6 725,45;1 691,43;940,95;2 357,24;1 750,76;1 732,62;1 705,12;2 393,45;1 184,25;4 673,00;7 146,87;1 118,79;1 562,58;0;92,28;2 784,45;797,07;0;394,84;406,22;420,2;349,55;6 657,22;748,87;33 911,00;29,85;1 861,79;525,97;4 629,05;2 267,30;42,71;44,52;44,98;51,05;34 514,67;21 427,37;1 288,61;2 126,93
99000000000;15.03.2019;58,2;96,26;76,6;30,14;58,87;33,52;28,35;144,82;35,24;56,92;41,72;119,3;48,95;267,25;185,78;0;433,2;186,37;287,66;0;217,14;377,13;208,61;552,47;63,98;479,76;5,2;119,54;79,42;17,77;28,53;72,61;5 754,69;4 903,77;5 888,74;3 611,23;815,73;7 582,33;1 750,83;1 224,92;2 834,52;2 091,95;2 157,23;2 175,83;2 260,83;1 739,57;5 628,90;4 443,28;1 390,22;1 615,04;0;100,26;3 887,24;1 020,49;0;450,67;463,67;531,55;355,29;7 890,14;879,11;39 925,00;43,67;2 685,98;526,58;5 117,23;3 071,62;42,74;44,55;45,12;51,29;39 750,33;25 567,39;1 646,35;4 227,45
99000000000;16.03.2019;63,11;96,33;73,9;31,49;63,2;34,37;28,7;126,22;30,52;59,31;41,62;124,4;50,17;262,22;184,21;0;435,45;190,28;301,51;0;217,45;383,33;218,56;540,78;63,3;479,78;5,29;125,01;80,39;18,05;29,86;74,1;5 776,88;4 924,27;5 926,29;3 740,98;829,59;5 807,60;2 331,88;1 316,78;3 132,30;2 124,16;3 345,47;2 305,98;2 000,93;1 829,89;5 417,40;4 156,49;1 434,81;1 644,10;0;156,59;3 986,58;1 246,05;0;436,96;397,17;445,96;403,56;7 728,44;958,29;42 739,00;38,77;2 920,84;700,14;5 712,82;3 203,30;42,56;44,46;45,14;51,35;38 412,67;25 508,08;1 356,74;2 405,57
99000000000;17.03.2019;61,75;100,21;72,1;30,91;57,61;34,74;27,95;127,52;30,38;55,3;42,17;118;48,64;269,89;194,79;0;390,66;174,52;299,26;0;215,15;373,38;214,25;538,68;63,3;479,87;5,02;120,88;79,78;18,47;28,17;73,04;5 580,93;4 755,58;5 722,22;2 864,14;641,42;5 066,95;2 052,18;1 135,65;2 463,99;1 974,02;2 219,24;1 819,35;1 905,17;1 202,20;4 799,20;3 700,06;1 129,28;1 417,28;0;97,86;3 288,56;739,86;0;283,79;369,05;356,66;344,38;7 119,38;725,38;39 116,75;32,91;2 197,23;493,85;4 704,43;2 494,25;42,53;44,47;45,13;49,26;31 589,39;20 524,96;1 280,43;839,01
